郭台銘與洪秀全（李筱峰）,上次總統選舉，原先多次宣稱不選總統，要把新北市長做滿的朱立倫，扯出一個淡水阿嬤，說他巧遇這位阿嬤勸他出來選總統，否則天公不會原諒！後來天公原諒他落選。這次朱立倫執意要再參選，但不再扯什麼阿嬤和「天公」了，這次純屬己意。但是國民黨內又來了一個更扯的郭台銘，扯出天上聖母的媽祖，說媽祖託夢給他，叫他要出來選總統。今夕何夕？堂堂一位高科技企業主，要參選總統的動機不是標舉國家目標與社會理想，而是靠媽祖的神話來號召。這不是170年前洪秀全太平天國的現代版嗎？當年洪秀全科考落敗3次，受此打擊回家之後重病一場，昏睡之中，看到有一老人對他說：奉上帝旨意，命他到人間來斬妖除魔。洪秀全想起他曾在廣州街頭收到基督徒發給他的《勸世良言》，書中內容與他夢中情境相似，因此他自認為受上帝耶和華之命下凡誅妖，自比為上帝的幼子、耶穌的弟弟。於是有太平天國的舉事。從洪秀全的「天父」、「天兄」，到郭台銘的「天后」，真是古今輝映！我又想起1915年?吧哖事件的主謀余清芳，以宗教迷信動員民眾，檄文宣稱「大明慈悲國奉旨本台征伐天下大元帥余示諭：……聖神仙佛，下凡傳道，門徒萬千，變化無窮」。不論洪秀全或余清芳，他們這種靠神蹟神話來動員群眾的「革命」，都是「前近代」（pre-modern）的產物。沒想到民主時代的台灣，要參選總統還要靠這種「前近代」的神話，而民眾還有許多人當真，則台灣社會與文化的現代性，不得不要打折存疑了！這位高科技的企業主雖然在其企業領域能獨當一面，但他的人格與心思卻還停留在「前近代」。怪不得2014年他不怕貽笑大方會說出「民主不能當飯吃」的笑話。他不認為民主自由是比「當飯吃」更高的價值。民主不能保證人們上天堂，但民主政治可以防止我們墮入地獄。民主誠然不能當飯吃，但是在民主社會裡，當我們沒有飯吃的時候可以喊餓；在專制國家裡，人民餓了還不能喊餓，說不定還要說吃得好飽。匈牙利詩人裴多菲山多爾在1849年的瑟克什堡大血戰中壯烈犧牲前所寫下的這首傳世經典詩作，對這位只知道「當飯吃」的企業主也許陳義太高：「生命誠可貴，愛情價更高，若為自由故，兩者皆可拋」。一個把「當飯吃」看成至高價值，又充滿「前近代」思維的人，如果當上了總統，這個國家不知將往何處去？國家的發展是全方位的，而且硬體軟體皆重要。既然會說出「民主不能當飯吃」的邏輯，也可以推出「音樂不能當飯吃」、「藝術不能當飯吃」、「歷史不能當飯吃」……，所有的價值都只能「向錢看」。當這位只會「向錢看」的企業主，發現他的員工「不正面看他一眼」時，可以解僱員工。但是這位企業主對於國家至高價值的民主自由「不正面看一眼」時，我們可以不選他當總統嗎？台北教育大學台灣文化研究所名譽教授,2019/4/20
火網評論：郭董會是下一個川普嗎？（郭銘傑）,鴻海集團董事長郭台銘先生於4月17日宣布投入國民黨2020年中華民國總統選舉黨內初選，此舉引起海內外各界關注。其中有媒體報導，郭董問鼎總統大位的起心動念，除了受到台灣民間信仰中的「媽祖」神啟，以及包括前總統馬英九先生在內的藍營人士鼓舞外，更受到以「富商」身分於2016年當選美國第45任總統的川普先生感召。同樣是富商，台灣的郭董有可能成為美國的川普那樣的民粹主義總統嗎？政治人物創造歷史，但他們無法隨心所欲創造歷史。川普受到制度制約，郭董亦是。因此，即便郭董真心想仿效川普問鼎總統寶座而沒有任何其他的策略考量，台灣與美國的總統大選黨內初選制度的差異，將會是郭董邁向總統之路上的最大考驗，也會是成為總統的郭董與川普有不同領導風格的關鍵變數。與台灣的總統大選黨內初選不同，美國的總統大選黨內初選並非由各政黨自行舉辦，而是由各州政府依照各州法律規定，讓各州選民在公辦的初選中直接投票產生各政黨提名的候選人。此一獨特的直接初選制度雖然所費不貲，但卻確保了各政黨黨內初選與提名過程的透明與公正。也正是因為這樣明確的初選制度，一直是共和黨黨內邊緣人的川普，才有機會在黨內初選中與其他當時有意參選的傳統政治菁英一同接受真實民意直接檢驗，甚至在部分黨內菁英公開反對其個人政治風格下，還能依照初選規則脫穎而出，並代表共和黨參加2016年美國總統大選。反觀台灣，當郭董宣布投入國民黨2020年的總統選舉黨內初選當天，國民黨的總統候選人提名辦法仍不明朗。不論國民黨遲遲沒有黨內初選辦法是因為對外的策略推遲或是對內的協調破局，不明確的黨內初選辦法，終究是郭董問鼎總統寶座之路上最關鍵的制度制約。西諺有云：「魔鬼藏在細節中」。國民黨2020年的總統大選黨內初選是採用全民調還是全黨員投票？若初選是兼採民調與黨員投票，其比重為何？這些細節如何在初選辦法中被黨中央制定，將會大大影響到郭董相對於其他候選人獲得最終提名的機率。這意味著：郭董若成功獲得國民黨提名而邁向下一階段，國民黨黨內具有制定初選辦法規則權力的傳統政治菁英，必定是其政治聯盟中不可或缺的支持者。因此，倘若郭董真的獲得國民黨提名，朝2020年的總統之路邁進，郭董或許可以仿效川普那樣振奮人心的口號，鏗鏘有力地高喊「使台灣再創經濟奇蹟」作為其選戰主軸，但我們很難想像郭董會像川普一樣訴諸「民粹主義」動員反對建制與反對和中國大陸持續深化經貿整合的台灣選民，因為郭董和他的政治盟友既是擁護憲政體制的中華民國建制派、也是在兩岸經貿整合中的主要獲益者。從而，同樣是富商，台灣的郭董其實很難成為美國的川普那樣的民粹主義總統；其關鍵正在台灣與美國的總統大選黨內初選制度的差異。台灣大學政治學系助理教授,2019/4/20
郭台銘訪美規格有望最高下月將赴威州不排除「巧遇」華府高層,2020大選風雲郭董聚焦【綜合報導】有意角逐2020總統大位者，今年陸續訪美先拜碼頭，不僅行程安排互別苗頭，更在接見官員層級較勁。鴻海董事長郭台銘在宣布參加國民黨黨內初選後，傳5月也將訪美，與美國總統川普本就是「麻吉」的他，不排除有可能「巧遇」華府高層，成為目前訪美規格最高的潛在候選人。路透先前報導披露，郭台銘5月沒有安排出國行程，將全力拼選舉，但近日卻傳出他已預定5月出訪美國威斯康辛州，督軍鴻海威州廠建廠進度。對郭台銘行程，鴻海未予證實。儘管郭台銘親自出馬，是為展現鴻海對威州的重視，以回應威州州長埃弗斯（TonyEvers）對鴻海目標創造1.3萬個就業機會的質疑，平息對方重談投資協議要求，但郭台銘在宣布參與國民黨黨內初選後旋即訪美，外界充滿想像空間。不過，郭台銘準備選總統之後，身分變得敏感，過去負責安排政治人物訪美行程的美國在台協會（AIT）是否比照其他潛在候選人限制接見官員層級，仍有待觀察，惟郭台銘目前只是表態，並未正式領表，更未正式代表國民黨出馬角逐總統大位，AIT並沒有擋駕理由。川普今年初曾主動爆料，直接打電話給郭台銘關切鴻海威州廠投資計劃，郭台銘事後也在鴻海尾牙上證實兩人熱線。郭川兩人為了鴻海威州投資案數度會面、通話，郭台銘聲望也隨著與川普關係增溫、進出白宮次數一路攀升，在去年6月與川普同台為威州廠動土時達到最高點。郭台銘2017年數度進入白宮，7月更與川普比肩召開記者會，同年10月又在中共「十九大」會後，會見「老友」中國國家主席習近平，是台灣唯一見過川普，也見過習近平的人。相較之下，其他潛在候選人訪美規格便略顯寒酸。總統蔡英文3月過境夏威夷，7月預備出訪海地等加勒比海友邦，仍將依例過境美國，此次以過境華盛頓為最高爭取目標，紐約或鄰近城巿，則是次佳選擇。高雄市長韓國瑜、台北市長柯文哲、新北巿前巿長朱立倫，會見的官員主要還是地方政治人物。★郭台銘傳5月赴美親自督軍威州建廠進度，不排除「巧遇」華府高層★韓國瑜4月訪美拜會僑界，並赴哈佛、史丹佛、矽谷等地參訪、演講★蔡英文3月過境夏威夷，7月出訪加勒比海友邦，將爭取過境華府★柯文哲3月下旬訪紐約、華府等地，並赴哥大、哈佛、MIT、NYU交流★朱立倫2月率先訪美，聚焦拜會矽谷高科技公司，並在史丹佛大學演講資料來源：《蘋果》整理,2019/4/20
郭董違法開除戰將鴻海判賠150萬加2千萬元股票,郭台銘宣布選總統後，各界聚焦鴻海，昨剛巧有一起鴻海勞資爭議案。鴻海前「新綠數事業群」總經理謝冠宏7年前請假赴日，在機上接到郭台銘來電，郭要他立刻下機回公司開會，謝因艙門關閉無法下機，遭郭開除。最高院認定謝非自願離職，判鴻海應付150萬元資遣費及市值2000多萬元的235張鴻海股票定讞。曾被稱做「鴻海戰將」的謝冠宏提告指，2012年10月22日到25日，他請假要去日本安排小孩入學，但幕僚漏填22日假單，同月20日他向郭口頭補請假，隔天郭安排專機將他從中國送回台北，他以為郭准假，22日如期出發。不料他在飛機上接到郭台銘來電，郭在會議中開擴音表示給謝2條路走，一是立刻下機回公司開會，隔天再去日本，機票由郭負擔；二是如果不回來，就再也不用回來，後因機艙門關閉謝沒下機，郭隨即宣布開除謝。鴻海否認開除謝，反指謝男是自請離職，且他未達工作目標，無權要求獎金與分紅。但法官認為鴻海沒說明謝男未開會對鴻海造成哪些損害，認定鴻海違法解僱，應付謝資遣費150萬元及235張鴻海股票。謝冠宏後來到中國創業，現已是當地最大原創耳機品牌，年營收破30億元。謝冠宏旗下萬魔聲學昨表示，謝董很感念郭董的指導栽培，能有機會出來創業心中只存感激。至於鴻海部分，截稿前仍未取得其回應。綜合報導,2019/4/20
郭台銘曾言「民主不能當飯吃」蔡英文：沒民主只能要飯吃,鴻海董事長郭台銘宣布投入2020總統大選後，立即成為非國民黨陣營鎖定的焦點。郭曾說民主不能當飯吃，總統蔡英文昨引用網友說法「沒有民主只能要飯吃」，提醒郭民主的重要性。行政院前院長賴清德則籲郭說明富士康是否設有中國共產黨黨支部？郭台銘宣布投入選戰後，世新大學民調顯示，其支持度與高雄巿長韓國瑜不相上下，引起非藍營人士高度關注。昨天，蔡、賴、柯等人不約而同都把話題聚焦在郭身上。台北巿長柯文哲更酸前天地震時郭去看馬路是否裂開，是要選里長？對郭台銘說是媽祖託夢要他出來選總統，日前參與白沙屯媽祖遶境徒步進香的蔡總統昨被問到，媽祖近來是否也曾託夢給她時笑說：「我覺得因為在一起一段時間，就不需要託夢。」蔡也說，郭是經營事業有成的企業家，但她也聽過另一個企業家講過，「管理一個企業跟管理一個國家是不一樣事情」。企業講求利益極大化，治理國家必須要讓人民都普遍受到照顧。而前總統陳水扁更在臉書酸說，媽祖講求普渡眾生、眾生平等，不會獨厚郭要他選總統，若選民未被媽祖託夢票投郭，就不必投他一票，並批郭台銘是消費媽祖、是詐騙集團。外傳富士康設有中國共產黨「黨支部」，賴清德則要郭跟社會大眾說明。網紅「館長」陳之漢直播節目，一直是總統可能參選人提高網路聲量的最愛，有粉絲要館長邀郭台銘一起直播，陳說：「不可能啦！」他解釋，郭這麼霸氣，講幾句他不想聽的話，他生氣就走了。綜合報導★郭台銘曾說民主不能當飯吃。蔡英文嗆郭台銘，沒有民主恐怕整個社會與國家發展就會倒退；蔡引用網友說法「沒有民主只能要飯吃。」★針對外界質疑富士康公司有中國共產黨黨支部。賴清德籲郭台銘跟社會大眾說明。★前天發生規模6.1地震，北巿松仁路一度傳出路面裂開，人在附近的郭台銘到場關心。柯文哲酸郭台銘「他要選里長，不會吧！」資料來源：《蘋果》採訪整理,2019/4/20
辣蘋果：小英不如郭董（余艾苔）,霸氣的郭台銘宣布參選總統後，隨即表達願意接受國民黨內初選考驗。反倒是以辣台妹自居的蔡英文卻擔心初選民調會讓黨分裂。都是黨內初選，卻是讓人橫看成嶺側成峰。不管是國民黨，還是民進黨，初選制度都行之有年，雖然徵召、民調、黨員投票各有不同，但本質都是以制度產生人選，這是黨內競爭中最公平與公開的方法，設若捨去制度，就成黑箱作業。所以吳敦義昨重提「徵召初選」，讓已表明參加初選的郭台銘、朱立倫、王金平等都能納入遊戲規則，同時也特邀韓國瑜加入，最後以民調定勝負。但韓若無意願，吳的算盤未必能成局，朱才稱這是科幻片。民進黨同樣也受困黨內初選，小英昨與基層座談時說的很白，那就是一旦黨內初選有民調，黨就會分裂。她未直說不要初選，用意卻相當明顯。只不過賴清德執意走完初選程序，蔡賴僵局幾乎無解。當初選列車啟動後，小英想喊卡，正當性確實不足，而她一再拿初選分裂對支持者洗腦，竟忘了2016年她也是透過初選民調贏蘇貞昌，而那時黨非旦未分裂，還助她拿下總統。國民兩黨初選制度都還在變變變，不過政治素人的郭台銘都敢正面迎戰了，小英就不要再找藉口了，何況她不也說民調不會輸嗎？,2019/4/20
吳再拋初選改全民調有利韓郭,吳敦義昨以徵召韓國瑜參與黨內初選，為韓選總統留一扇窗。但吳也提及，初選辦法有黨員投票，而海外黨員投票時程至少要1個月，民進黨也已經用全民調，所以現在正在考量初選到底是用7成民調、3成黨員投票的現制，還是用全民調。若有共識，可透過中常會來做改變。國民黨總統初選之前為了民調與黨員投票各佔幾成，扯出了對誰有利的爭議。黨內人士說，吳敦義、王金平一個是主席，一個長期經營地方，若黨員投票比率高，對兩人有利。若是提高民調，則民調較高的朱立倫較吃香。但最後定七三制。若現在又要改變，黨內人士說，這也不算是走回頭路，且可透過中常會議決來改變。該人士分析，若是用全民調，韓國瑜與才剛宣布參選的郭台銘，將較為有利，因兩人的外界民調居領先地位。黨內人士也說，若是維持現制七三制，韓出身黃復興黨部，加上立委參選人相互拉抬，黨員票也有一定基礎。而郭也有交好的藍委，具一定基層實力。值得關注的是，吳敦義已決定不選總統，原有挺吳勢力將成各方爭奪焦點，對選情也有一定影響。綜合報導,2019/4/20
吳敦義：徵召韓國瑜初選韓曖昧：要顧高市民感受郭台銘：樂見競爭,【綜合報導】國民黨總統黨內初選可望上演「郭董大戰韓總」新劇碼！鴻海董事長郭台銘日前宣布投入國民黨總統初選、拒絕徵召，讓韓粉力促徵召高雄巿長韓國瑜選總統聲勢受挫。但黨主席吳敦義昨說，他先前徵召韓「被動」參加初選方向不變，「韓總統」再現生機。對吳最新說法，韓昨說要先顧高巿民感受，未回絕也未答應，留下想像空間。郭說樂見吳廣邀賢才，讓優秀同志都有機會參與初選。韓國瑜去年底九合一大選掀起「韓流」至今未退，他在各項總統大選民調，均完勝藍綠可能參選人，韓粉們敦促韓選總統的聲勢一日高過一日。但郭台銘日前宣布投入國民黨總統初選後，最新民調顯示，郭台銘以29%支持度，小輸韓的29.8%，差距僅0.8個百分點。對韓粉呼聲，吳敦義昨有正面回應。他說，過去為讓韓國瑜被動參選，徵召韓參加初選「方向不變」，他也會跟有意願參選者，包括立法院前院長王金平、新北巿前巿長朱立倫及郭台銘、韓國瑜會面討論。但吳強調，大家不可能勉強韓，若韓不選，就算是徵召初選也不願意，那有什麼辦法呢？選舉就是要有意願才行。吳敦義再祭徵召初選，曾發起連署要國民黨徵召韓國瑜選總統的台北巿議員王鴻薇昨說，她可以接受吳提議，否則一旦啟動初選機制，形同將目前最強棒的韓排除在外。黨要提名就應提名最強的人選，若黨不徵召韓，等同做掉韓，吳是為黨找出路，也是幫韓開一扇門，初選結果也能讓其他參選人心服口服。韓國瑜本人昨未說明是否接受徵召初選建議，只強調他現為高雄市長，第一要務是照顧高雄市民，所有高雄市民都是他服務的對象；高雄經濟、建設是最重要的事，在這樣狀態下，他必須傾聽高雄市民聲音，「我一定要先顧及高雄市民的感受」。郭台銘則是在臉書發文，指自己從商45年來，正面迎接挑戰是他的人生信念，對一個初次參選的政治素人，他唯一的思維就是參與公平、公正、公開的競爭程序，得到的勝利果實才是珍貴的。他非常樂見吳主席廣邀賢才，藉由開放的競爭，讓所有優秀的同志都有機會參與初選。他會在國民黨初選過程中，盡全力在所有黨員及社會大眾面前，證明他是最適合的人選。朱立倫則重申，若徵召韓國瑜全力支持，若初選他全力以赴。王金平昨說，國民黨初選制度至今未定，變來變去恐引起外界不安。對吳敦義的最新動作，恐引發難以預測的3個效應：國民黨內人士說，吳敦義的說法代表國民黨又回到初選機制，看似是讓韓被動表態，但其實初選就是要做民調、辯論，屆時韓可能會被對手再度套上「落跑市長」罵名，「參加初選與否壓力，等於回到韓身上」。該人士分析，原本國民黨基層及台北巿議會黨團都力拱韓國瑜，盼黨中央直接徵召韓參選2020年大選，一來也可以替剛選上市長的韓解套；但郭台銘的出線，可能已打亂基層的盼望。郭宣布願意參加黨內初選後，有些黨中央高層也紛紛轉向挺郭，但韓粉又極力表態「非韓不選」，可能會造成黨內裂痕。吳拋徵召初選，可能想給韓粉一個交代，顯示黨內仍然希望韓出線，但韓粉若察覺吳只是一個表面的邀請，韓投入初選仍將面對各種挑戰，「啞吧吃黃連，有苦說不出」，韓粉恐怕不會埋單。郭台銘投入國民黨初選，黨副主席郝龍斌被視為重要推手之一，但也傳出郝「推郭棄韓」的質疑聲。郝昨臉書發文說，郭參選是其個人意志，「他的個性有誰能去影響」？韓是不分藍綠白最強人選，只要他有意願投入，「沒有人能棄的了韓市長」。在吳拋徵召初選說法後，郝也說他同意吳主席的主張，初選名單會有韓國瑜，讓支持韓的朋友都能表達支持，也讓所有民意都能清楚的呈現，「韓國瑜是國民黨最重要的戰將」！對黨內卡韓說法，韓國瑜昨也說，不用這麼狹隘去解釋誰卡誰，所有想參選總統的候選人，一定要知道要幫人民做什麼，「不要腦袋裡只想權力，愈想權力，選民離你愈遠，要想台灣老百姓當前需要什麼。」,2019/4/20
火網評論：從郭董參選看鴻海轉型問題（吳介民）,郭台銘宣布參選總統，鴻海股價一飛沖天。郭董乘勢對蔡政府展開民粹式攻擊，他的政治語言結合了中國因素與老百姓發財願望──「民主不能當飯吃」──讓民進黨不知不覺捲入「民主與經濟發展互斥」的詭論。國際上，已經有太多權威研究指出：經濟發展要可持續並升級，依靠的是民主與法治。為什麼？因為有民主法治，才能合理保障企業產權。不然，中國今天怎麼會出現「國進民退」，由黨國資本加緊掌控國家經濟資源，壓迫私營企業和中小企業的問題？較低的水果摘完後，要摘更高的水果，靠的不只是產業升級，還需要政治升級、民主法治升級。（參見顏擇雅的專書論述。）因此，輿論界不應該跟著郭董參選亂起鬨。我們更須從產業基本面來看一看鴻海在中國的問題。鴻海（富士康）是蘋果最大的系統組裝商，形成一個交錯複雜的龐大供應鏈體系。鴻海發展的基礎，是台灣在模具、鐵件等方面的製造技術，它以此為基礎在中國擴展出以量取勝的代工王國。若沒有台灣在前一個階段累積的製造業基礎、網絡式生產所培育的眾多技術人才，鴻海王國便難以誕生。然而，鴻海依然是在蘋果控制的全球價值鏈霸權下，玩「求生與追趕」的遊戲。換言之，鴻海能夠在中國組裝蘋果手機賺大錢，它的技術基礎是繼承了台灣從1960年代以來，傳統產業培育出來的優異代工製造能力。鴻海特別之處，是它採取垂直整合方式，將供應鏈的一大部分納入它的產權結構之中，採取「層級式供應鏈治理結構」，而獲得更多攫取供應鏈價值的節點。它的毛利低（相較於其他傳產），但以量取勝。歸根究柢，鴻海能夠在中國採取以量取勝的戰略，乃是中國為鴻海提供了廉價的生產要素，尤其是廉價的人力資源，如果沒有過去幾十年龐大民工隊伍貢獻勞動力，哪會製造出像鴻海這種「高新科技業、但勞力密集」的龐然大物？因此，勞動力的擠壓，成為關鍵因素。衍生出來的，便是超時加班的問題。2010年深圳富士康發生員工連環自殺事件，鴻海因被稱為「血汗工廠」而形象大損。當時，根據一位離職員工提供的薪資單，她們每個月經常加班超過100小時，遠遠超過中國法令允許範圍。中國《勞動法》對加班規定相當嚴格：一般每日不得超過1小時，特殊情況下每日不得超過3小時，且每月不得超過36小時。以2008年4月為例，富士康薪資單上標明：標準薪資是每月950元（相當於最低工資）；平時加班時數65.50小時，加班費636元；周六日加班62小時，加班費877元。帳目上，加班費超過了標準薪資。因為加班，工人必須簽署「自願加班確切書」，此為資方用來應付政府的勞動檢查。工人自己不簽，主管還會幫忙簽，變成「被簽署、被志願加班」，而且連請病假都相當困難。然而，隨著中國人口紅利逐漸耗竭，近年廉價勞動力不再，鴻海勢必要轉型。但這麼龐大的企業要轉型，談何容易？中國人說：船小好掉頭。但鴻海可是一部遍布中國各地的加工大怪獸（一部分工廠分布在其他國家）。鴻海轉型其中一步棋是，旗下富智康與新創公司合作取得諾基亞手機品牌經營權，大舉投入資金，但手機品牌經營相當困難，砸了大錢卻未見成效，甚至進一步侵蝕鴻海富士康的獲利表現，因此，「拿本業獲利補轉投資的洞，結果本業不振洞卻越來越大，雖然是掛牌賣東西，掏空左手代工端，虧錢賣給右手品牌端」。（見《蘋果日報》2018/12/13）富智康挖了這麼大的財務黑洞，鴻海如何處理？中國政府是否出手救援？也引起外界好奇。鴻海經營手機品牌鎩羽而歸，再一次應驗了台灣代工系統，想要在全球價值鏈（GVC）向上攀爬到品牌頂端的超高難度。台灣是全球鞋業製造王國，寶成如同鴻海，也曾經在中國依靠低工資勞力供給獲龐大利益。但寶成自行經營品牌的企圖心，也在品牌（例如耐吉）壓力下打退堂鼓。最後是以通路商身分，幫品牌在中國市場賣自己生產的鞋子。我在《尋租中國》書中論證的一個主題，就是台商產業升級的策略思考。「代工」並非毫無出路。相反地，台積電也是採取所謂代工模式，但它開拓出一條獨特的道路，以優異技術獲得非常高的利潤，成為全球頂尖企業，並且在台灣形成了完整的半導體產業鏈。台灣半導體產業的成功，背後有累積幾十年的製造業文化因素，不是憑空而生。這也可以解釋，為何中國砸下重金搞半導體製造，至今成果仍有限。從這個角度，我們也可較為持平地評估「中國製造2025」的可行性與限制。鴻海與台積電是在不同產業類別、不同技術檔次上的企業，無法以簡單量化數據做比較。但兩者呈現出台灣在企業升級與轉型策略上的路線差異。台積電，還有無數不靠中國廉價生產要素的中小企業，仍持續在台灣走出一條穩健可行的道路，背後一個重要因素是，30年來台灣在民主法治上的進步，提供了安穩的產權與經營環境。中研院社會所副研究員、《尋租中國：台商、廣東模式與全球資本主義》作者,2019/4/22
「戴國旗帽見習近平」蘇貞昌嗆郭「能嗎」,針對鴻海董事長郭台銘拋出「民主不能當飯吃」，引發總統蔡英文強力回嗆，行政院長蘇貞昌昨也加入戰局，蘇反嗆表示，郭董若能戴著他的國旗帽見（中國國家主席）習近平，並且喊出保衛中華民國，郭台銘才真正是大老虎，真正是男子漢，在國內自由民主社會跟自己總統嗆聲，沒有必要。至於郭董在粉專表示，「農委會主委陳吉仲親口說的，他說現在台灣每天至少有160萬人吃不飽，而且他還說比10年前成長了2倍！」抨擊蔡英文沒有資格講「沒有民主只能要飯吃」。陳吉仲昨在粉專發文反駁，表示「不知道郭董是不明就裡的好傻好天真，還是移花接木的好壞好故意？」陳吉仲表示，當時說的數字是馬英九擔任總統時農委會的研究報告，說明經濟發展過度依賴單一市場，沒有做到社會公平分配，「所以在國民黨的治理下，吃不飽的人數節節攀升。」他呼籲郭台銘共創一個人人吃得飽、員工不血汗的社會吧！記者陳建瑜,2019/4/22
替韓解套藍提「特別辦法」郭台銘參戰徵召韓國瑜變複雜朱：勿消費韓,2020大選風雲藍再出招【黃韋銓、張博亭、曾珮瑛╱連線報導】徵召韓國瑜參選又有新花樣！為破解郭台銘黨內初選和韓國瑜徵召初選難題，黨主席吳敦義昨重申，不會透過協調，而是依黨的決定提案給中常會，徵召韓國瑜被動參加初選，「這是過去我承諾的事情，不會改變」。據了解，親吳派中常委正醞釀提案「2020總統提名特別辦法」，納入徵召初選機制替韓解套；挺韓陣營對此也傾向支持。國民黨內有意參選2020總統大位者，目前有新北市前市長朱立倫、立法院前院長王金平、前台北縣長周錫瑋等人，先前黨內初選機制定調採取黨員投票3成、民調7成，吳敦義原本有意徵召高雄市長韓國瑜參選，但鴻海董事長郭台銘表態參戰後，讓原本詭譎的初選又添加變數。親吳中常委指出，吳敦義想徵召韓參加初選，總要尊重郭董、朱、王，若組發會認為有必要，將提案「2020總統提名特別辦法」，納入「徵召初選」的方式，再提報中常會決議通過，讓有意願者、或無意願但有勝選機率者加入戰局，如果組發會沒有動作，不排除由中常委發動提案。至於初選辦法公布時機，該中常委指出，吳敦義還要和有意參選者會面、協調，「延到5月中下旬的機率很高」，6月份確定候選人，配合728全代會上通過，「時間還來得及」。針對是否提案初選辦法納「徵召初選」？組發會主委李哲華表示，「目前沒聽說。」初選機制要維持「三七比」，或改以全民調方式進行？李哲華表示，必須交由中常會決議。國民黨發言人歐陽龍表示，吳敦義與黨內太陽們的會面時程，已由副主席曾永權聯繫中，因為民進黨也是在5月22日後才會確定人選，「時間沒有很急」，公告時間可能落在5月初或5月中，一樣在6月進行初選。此外，有中常委日前在中常會上連署提案修改「中國國民黨黨員參加公職人員選舉提名辦法」，加入資深黨員，或對黨內有特殊貢獻者，可以排除入黨後必須滿4個月的黨權限制，預計在本周三中常會上討論通過。針對親吳派中常委醞釀提案「2020總統提名特別辦法」，替韓國瑜解套，高市新聞局長王淺秋昨表示，「沒辦法代韓國瑜市長回應」，她說：「韓市長已對外說明，這兩天會以高雄市民的利益為重要前提，經過慎重思考後再對外做正式說明！」至於吳韓會的時間，王淺秋說：「截至目前為止經過確認，未和吳主席約定好時間，我相信近期會約好時間。」朱立倫昨在台東針對初選制度一變再變表示，黨中央要徵召就大方徵召，如果按照現在制度，對韓國瑜非常不公平，也造成很大困擾，「因為它就是初選」，韓市長是國民黨很重要的資產，應該珍惜他，不要消費他。王金平辦公室表示，王院長的立場向來就是，不管制度如何改，他都會尊重黨中央決定。挺韓國瑜的國民黨北市議員王鴻薇昨說，可接受此機制，把韓徵召進來初選，可確保國民黨有機會派出最強人選。同黨的北市議員鍾小平更直言，應直接把韓放進初選，如韓民調仍最高卻表態不選，就乾脆開除黨籍，黨員要有責任感，黨主席吳敦義也要展現領導力。至於已按捺不住的死忠韓粉，高市鳥松里前里長陳清茂、韓晚會麥克風手「強強滾」張銘誌、貼紙哥黃建豪、及攤販杏仁哥吳育全等人發起名為「感受」活動，4月27日將到鳳山行政中心集合，發起力挺韓國瑜前進總統府的誓師大會，堅決「非韓不投」，昨午甚至有楊姓水電工在高市府外靜坐絕食說，「郭台銘只會用錢砸人，希望以一己行動力挺韓國瑜，靜坐絕食到韓國瑜宣布為止。」而台北也有自稱韓家軍的網友在臉書社團「韓國瑜後援會」號召於4月28日在北市紹興南街集結「韓流北上第一戰」，現場將發放文創手搖扇3件組500份，盼讓韓國瑜感受全台韓粉的熱情。外傳韓國瑜將以「權貴與草根決戰」發表聲明，高市觀光局長潘恒旭分析，「這不像是韓市長的口吻」，他推測韓聲明會以「願景」與「民心」為主，且不會針對參加初選的總統候選人做人身攻擊，「韓市長一向是苦民所苦，站在市民角度講出肺腑之言！」★2/19吳：是否徵召韓國瑜，那也不能完全排除，任何一個合格黨員都有機會★3/01吳：為了國民黨能光榮勝選，保留「二階段徵召」的可能性，但這要非常鄭重、謹慎★3/23吳：黨內已逐漸有共識，可能採取「徵召領表」方式，讓高雄市長韓國瑜「被動」納入初選★4/19吳：由黨中央直接要求，特邀、徵召韓國瑜參加黨內總統初選★4/21中常委醞釀提案「2020總統提名特別辦法」，將「徵召初選」機制納入。吳表示，不是協調，是會依照黨的決定提給中常會，徵召韓國瑜以被動方式參加初選機制資料來源：《蘋果》採訪整理,2019/4/22
